(0, 1, 2, 3, 7, 8, 10) : [(4850631121746821687), (11985554191281723523), (13966529778280301438), (1709073470438739943), (1009801252293717178), (11327715085588857360)]
(0, 1, 2, 3, 7, 8, 11) : [(8342116629815692603), (5040449590416626244), (12642968562756898068), (9652603367394622176), (18111452726407498740), (15130759671727703438)]
(0, 1, 2, 3, 7, 8, 12) : [(13701979564474559656), (2880175397168920574), (7399163677307385118), (7588195752888984669), (8031793258170672330), (2355131450483785974)]
(0, 1, 2, 3, 7, 8, 13) : [(14756669324484740504), (12759036799678326812), (17104853064497795580), (16262040909634956833), (2256484163256579437), (1937574412996544086)]
(0, 1, 2, 3, 7, 8, 14) : [(15251729882042167614), (6446991298316121669), (12322362161859103410), (3370558444479562037), (1173345558034554825), (11595406380704294021)]
(0, 1, 2, 3, 7, 8, 15) : [(17396390452674889239), (4257278059995463204), (6076454952480514257), (3216731920489463930), (12868454889118480395), (9561357985266235954)]
(0, 1, 2, 3, 7, 9, 10) : [(929728061024021939), (5435635502177187731), (6281502000491986466), (639217269951667347), (5384645146202300529), (12365846801126895834)]
(0, 1, 2, 3, 7, 9, 11) : [(5620986189508338533), (6110094435956692925), (4036604599481140590), (13478279023991853052), (7818970771820554001), (8202865810424563476)]
(0, 1, 2, 3, 7, 9, 12) : [(13774600992351111797), (3178640481588467918), (238808462887390075), (2676338201134604332), (17013315585246538563), (10116955627770788036)]
(0, 1, 2, 3, 7, 9, 13) : [(16190647478159779214), (5486691722316537109), (8719395622187172133), (11355260550876648686), (8318364107188478898), (1617517878668232007)]
(0, 1, 2, 3, 7, 9, 14) : [(4749299622078023103), (6832498505131479676), (17720802946652664334), (1573894417363195410), (208589878733327509), (13899663055363472671)]
(0, 1, 2, 3, 7, 9, 15) : [(9959323455647235049), (3831725942283055861), (13099554508665495043), (13169907375767679144), (4384159737280261374), (12089317442212804359)]
(0, 1, 2, 3, 7, 10, 11) : [(9923998095058219644), (14409455103869901216), (5289730107020416764), (3682745248286953662), (1809447539519662282), (13764951862489719452)]
(0, 1, 2, 3, 7, 10, 12) : [(2281744040257069406), (15947309299289526861), (5066103787147095007), (14619749471282230850), (18420344293153465110), (7463579969109564330)]
(0, 1, 2, 3, 7, 10, 13) : [(13578326742821862617), (11082305578002404708), (3487775196616710156), (6111280366543352794), (5337178158014503072), (17023344779836703954)]
(0, 1, 2, 3, 7, 10, 14) : [(4822219157960660421), (16139576163679331251), (13513114679910066061), (15934184260781526641), (18274019824078193912), (17522052356523233638)]
(0, 1, 2, 3, 7, 10, 15) : [(1095454795365763771), (16247337636907709790), (14404599751416180809), (12288664999557416487), (4271930472663525020), (6303802104300736917)]
(0, 1, 2, 3, 7, 11, 12) : [(3595201894167974018), (17217222004298646671), (17079152237012891379), (10861684550805789769), (15468363273636806054), (1398941895679768026)]
(0, 1, 2, 3, 7, 11, 13) : [(5602863572081931772), (3975474319516779989), (6490327081468863405), (14830683544217619921), (4752705658417232460), (7158743782187792221)]
(0, 1, 2, 3, 7, 11, 14) : [(3465954519754998695), (9493962613570939205), (8978188213277992920), (1084786759644041987), (5858804741352710253), (4488376895308240605)]
(0, 1, 2, 3, 7, 11, 15) : [(10803815286759278731), (5032563127492373447), (2274416543727759498), (9072391645336395185), (18339781366487971028), (3754588248233837500)]
(0, 1, 2, 3, 7, 12, 13) : [(9017687519094046418), (10615002475837678682), (9312498022451412933), (3987740157303262024), (5601827190422128901), (12711118972080383465)]
(0, 1, 2, 3, 7, 12, 14) : [(15203822419920246539), (4062180215480672892), (5289856303007210626), (826867608342383466), (2301466416926988438), (12580234709690746200)]
(0, 1, 2, 3, 7, 12, 15) : [(15359056958483032623), (12107027647475673433), (444223699098710521), (17204531965152590686), (1124662544499390504), (8540513549913153489)]
(0, 1, 2, 3, 7, 13, 14) : [(11568986539000546098), (17259887042935880874), (613978814563313644), (16428963675600807334), (14522470218505390095), (4749512755259410415)]
(0, 1, 2, 3, 7, 13, 15) : [(1442834260464829223), (6591038864915184083), (11811726835841800956), (13627858920817675600), (4984222716434203226), (3163917356435886346)]
(0, 1, 2, 3, 7, 14, 15) : [(817551360210928010), (9315059201736344691), (3972597322161443719), (4251115499558663020), (10373357721284850554), (2902391075411776437)]
(0, 1, 2, 3, 8, 9, 10) : [(6189176172951220681), (9884971697942829967), (2800793898732690059), (2717842925741821332), (6395673443550588809), (14418636243055852549)]
(0, 1, 2, 3, 8, 9, 11) : [(10646442322544314239), (13949825468275896131), (12206748992274149757), (15616053000414881391), (13683032019692797678), (5653570937714466114)]
(0, 1, 2, 3, 8, 9, 12) : [(4325364203730064130), (929468313134177473), (3421400814400054441), (15619772505120844868), (3202477966206060982), (18152706438188392556)]
(0, 1, 2, 3, 8, 9, 13) : [(2623594670389209973), (11476164645003125014), (250871772580338712), (2040722427314193268), (403672830051839650), (6625424398468537683)]
(0, 1, 2, 3, 8, 9, 14) : [(6315811229003269142), (15273535799469857379), (1565714873912918669), (15414293164116745719), (13655385787863878458), (12568528907994536997)]
(0, 1, 2, 3, 8, 9, 15) : [(13812426189693079283), (4164881886865929624), (10817080098289460360), (6535755894974375713), (4533725387185345378), (7694088021006218254)]
(0, 1, 2, 3, 8, 10, 11) : [(13684157670355867400), (6647052981554410069), (2537165050954186255), (5164834907161294511), (16069715205943781036), (12251431013677787550)]
(0, 1, 2, 3, 8, 10, 12) : [(2787415808737215528), (4491042419979905525), (2069113679096806492), (5850473132267775206), (4015117483030644457), (14410838904229360963)]
(0, 1, 2, 3, 8, 10, 13) : [(10886547258355276431), (8166225879196083735), (10989662279658801565), (13354080859055859421), (17553022956272843616), (9945344755728374749)]
(0, 1, 2, 3, 8, 10, 14) : [(16074872664174788000), (8076031575036019349), (16160895734404427693), (6377319727531830408), (11031354116055739057), (17222578816748214278)]
(0, 1, 2, 3, 8, 10, 15) : [(11387577243577264895), (9118834892019276527), (7691665115045764492), (13574770348947245083), (7003255571702600012), (13362464231222113160)]
(0, 1, 2, 3, 8, 11, 12) : [(596188021996724116), (15558494067411676625), (5407809449503761556), (12782238961206577839), (16990010128146842404), (8544807239514939927)]
(0, 1, 2, 3, 8, 11, 13) : [(13350842503420555489), (81187264283614497), (14563195175025014613), (18014269658895105288), (15184835651317162737), (12585904266676963850)]
